# type<TAB>module<TAB>key-or-class<TAB>field-or-entry<TAB>expected-value
# `config` rows are generated from built Spring Boot metadata with
# `./tools/verify-java-compatibility-contracts.py --update-config`.
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-dynamic-parameter
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-filter-multipart-api-method-type
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-filter-multipart-apis
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-footer
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-footer-custom
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-group
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-home-custom
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-host
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-host-text
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-open-api
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-reload-cache-parameter
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-request-cache
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-response-code
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-search
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-swagger-models
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.enable-version
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.footer-custom-content
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.home-custom-location
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.home-custom-path
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.language
config	knife4j-openapi3-jakarta-spring-boot-starter	knife4j.setting.swagger-model-name
config	knife4j-openapi3-spring-boot-starter	knife4j.basic
config	knife4j-openapi3-spring-boot-starter	knife4j.basic.enable
config	knife4j-openapi3-spring-boot-starter	knife4j.basic.include
config	knife4j-openapi3-spring-boot-starter	knife4j.basic.password
config	knife4j-openapi3-spring-boot-starter	knife4j.basic.username
config	knife4j-openapi3-spring-boot-starter	knife4j.cors
config	knife4j-openapi3-spring-boot-starter	knife4j.documents
config	knife4j-openapi3-spring-boot-starter	knife4j.enable
config	knife4j-openapi3-spring-boot-starter	knife4j.insight.enable
config	knife4j-openapi3-spring-boot-starter	knife4j.insight.namespace
config	knife4j-openapi3-spring-boot-starter	knife4j.insight.secret
config	knife4j-openapi3-spring-boot-starter	knife4j.insight.server
config	knife4j-openapi3-spring-boot-starter	knife4j.insight.service-name
config	knife4j-openapi3-spring-boot-starter	knife4j.production
config	knife4j-openapi3-spring-boot-starter	knife4j.setting
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.custom-code
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-after-script
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-debug
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-document-manage
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-dynamic-parameter
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-filter-multipart-api-method-type
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-filter-multipart-apis
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-footer
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-footer-custom
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-group
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-home-custom
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-host
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-host-text
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-open-api
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-reload-cache-parameter
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-request-cache
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-response-code
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-search
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-swagger-models
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.enable-version
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.footer-custom-content
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.home-custom-location
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.home-custom-path
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.language
config	knife4j-openapi3-spring-boot-starter	knife4j.setting.swagger-model-name
constant	knife4j-core	com.github.xiaoymin.knife4j.core.conf.GlobalConstants	KNIFE4J_CONFIG_PATH	/knife4j/config
constant	knife4j-gateway-spring-boot-starter	com.github.xiaoymin.knife4j.spring.gateway.conf.GlobalConstants	DEFAULT_OPEN_API_V2_PATH	/v2/api-docs?group=default
constant	knife4j-gateway-spring-boot-starter	com.github.xiaoymin.knife4j.spring.gateway.conf.GlobalConstants	DEFAULT_OPEN_API_V3_PATH	/v3/api-docs
constant	knife4j-aggregation-jakarta-spring-boot-starter	com.github.xiaoymin.knife4j.aggre.conf.GlobalConstants	DEFAULT_OPEN_API_V3_CONFIG_PATH	/v3/api-docs/swagger-config
constant	knife4j-aggregation-jakarta-spring-boot-starter	com.github.xiaoymin.knife4j.aggre.conf.GlobalConstants	DEFAULT_OPEN_API_V3_PATH	/v3/api-docs
resource	knife4j-openapi2-ui	META-INF/resources/doc.html	/doc.html
resource	knife4j-openapi3-ui	META-INF/resources/doc.html	/doc.html
